Customer ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
16833.0,75,2,1302.51,2,3,4,234,Big Spenders
16834.0,310,1,485.5,1,2,2,122,At Risk
16835.0,9,5,1357.56,5,4,4,544,Loyal Customers
16836.0,42,2,530.5,3,3,3,333,Others
16838.0,166,2,570.76,2,3,3,233,Others
16839.0,5,11,5716.14,5,5,5,555,Champions
16840.0,239,2,139.85,1,3,1,131,Others
16841.0,64,6,2136.2400000000002,3,5,4,354,Big Spenders
16843.0,58,19,9374.86,3,5,5,355,Big Spenders
16844.0,198,2,614.34,1,3,3,133,Others
16845.0,254,1,253.88,1,2,2,122,At Risk
16846.0,213,2,628.09,1,3,3,133,Others
16847.0,254,1,421.45000000000005,1,2,2,122,At Risk
16848.0,12,3,1130.2,5,4,4,544,Loyal Customers
16854.0,53,2,1408.96,3,3,4,334,Big Spenders
16856.0,53,2,323.09000000000003,3,3,2,332,Others
16857.0,78,1,352.8,2,2,2,222,At Risk
16858.0,4,10,4292.59,5,5,5,555,Champions
16859.0,52,5,1184.6,3,4,4,344,Big Spenders
16860.0,88,3,1610.62,2,4,4,244,Big Spenders
16861.0,26,3,772.83,4,4,3,443,Loyal Customers
16862.0,183,4,662.33,1,4,3,143,Others
16863.0,2,2,495.72,5,3,2,532,Others
16864.0,70,2,409.25,3,3,2,332,Others
16865.0,37,1,130.95,3,2,1,321,Others
16867.0,325,1,76.74000000000001,1,2,1,121,At Risk
16868.0,30,3,393.39,4,4,2,442,Loyal Customers
16870.0,105,1,450.15999999999997,2,2,2,222,At Risk
16872.0,63,3,533.11,3,4,3,343,Others
16873.0,65,6,7493.77,3,5,5,355,Big Spenders
16874.0,15,1,217.74,5,2,1,521,Others
16875.0,73,6,2139.0,2,5,4,254,Big Spenders
16876.0,39,1,136.01,3,2,1,321,Others
16880.0,129,1,321.78,2,2,2,222,At Risk
16883.0,7,18,2119.86,5,5,4,554,Loyal Customers
16884.0,192,2,644.08,1,3,3,133,Others
16885.0,21,1,239.23000000000002,4,2,1,421,Others
16886.0,92,1,134.0,2,2,1,221,At Risk
16887.0,36,2,465.84000000000003,4,3,2,432,Others
16888.0,36,3,437.15,4,4,2,442,Loyal Customers
16889.0,33,3,952.23,4,4,3,443,Loyal Customers
16890.0,112,3,285.41,2,4,2,242,Others
16891.0,7,7,1247.1200000000001,5,5,4,554,Loyal Customers
16892.0,190,2,236.56,1,3,1,131,Others
16893.0,2,2,255.84,5,3,2,532,Others
16894.0,138,3,1324.06,2,4,4,244,Big Spenders
16895.0,74,4,902.28,2,4,3,243,Others
16896.0,191,1,103.95,1,2,1,121,At Risk
16898.0,4,3,507.56,5,4,3,543,Loyal Customers
16899.0,14,2,439.46000000000004,5,3,2,532,Others
16901.0,365,1,204.26,1,2,1,121,At Risk
16903.0,16,2,689.04,4,3,3,433,Others
16904.0,3,7,1378.1,5,5,4,554,Loyal Customers
16905.0,7,11,1931.72,5,5,4,554,Loyal Customers
16906.0,64,3,869.03,3,4,3,343,Others
16907.0,1,5,726.25,5,4,3,543,Loyal Customers
16908.0,358,1,252.59,1,2,1,121,At Risk
16911.0,271,2,255.25,1,3,2,132,Others
16912.0,57,4,1904.93,3,4,4,344,Big Spenders
16913.0,287,2,310.46999999999997,1,3,2,132,Others
16915.0,22,5,921.5,4,4,3,443,Loyal Customers
16916.0,8,3,547.14,5,4,3,543,Loyal Customers
16917.0,268,1,1466.31,1,2,4,124,Big Spenders
16918.0,58,10,2144.47,3,5,4,354,Big Spenders
16919.0,4,14,2529.46,5,5,5,555,Champions
16920.0,47,1,355.45,3,2,2,322,Others
16921.0,78,2,276.88,2,3,2,232,Others
16922.0,208,1,611.08,1,2,3,123,At Risk
16923.0,11,13,6130.75,5,5,5,555,Champions
16925.0,176,1,125.65,2,2,1,221,At Risk
16926.0,7,5,1191.1,5,4,4,544,Loyal Customers
16928.0,9,13,1265.63,5,5,4,554,Loyal Customers
16931.0,5,3,629.4,5,4,3,543,Loyal Customers
16932.0,59,2,278.77,3,3,2,332,Others
16933.0,25,7,2618.02,4,5,5,455,Loyal Customers
16934.0,19,4,1160.06,4,4,4,444,Loyal Customers
16935.0,17,3,535.1,4,4,3,443,Loyal Customers
16936.0,21,1,288.49,4,2,2,422,Others
16937.0,135,1,202.1,2,2,1,221,At Risk
16938.0,17,5,4306.8,4,4,5,445,Loyal Customers
16939.0,124,3,449.0,2,4,2,242,Others
16940.0,86,5,3377.78,2,4,5,245,Big Spenders
16941.0,247,1,33.0,1,2,1,121,At Risk
16943.0,175,2,482.76,2,3,2,232,Others
16944.0,245,1,101.36,1,2,1,121,At Risk
16945.0,29,14,4202.66,4,5,5,455,Loyal Customers
16946.0,19,5,1222.04,4,4,4,444,Loyal Customers
16947.0,98,4,548.73,2,4,3,243,Others
16948.0,65,4,433.75,3,4,2,342,Others
16950.0,3,8,2605.81,5,5,5,555,Champions
16952.0,77,3,631.17,2,4,3,243,Others
16954.0,15,11,3996.7999999999997,5,5,5,555,Champions
16955.0,4,4,790.74,5,4,3,543,Loyal Customers
16958.0,71,1,809.44,3,2,3,323,Others
16960.0,26,5,1536.38,4,4,4,444,Loyal Customers
16961.0,24,2,560.39,4,3,3,433,Others
16962.0,45,1,251.04,3,2,1,321,Others
16964.0,369,2,207.85,1,3,1,131,Others
16970.0,262,1,71.4,1,2,1,121,At Risk
16972.0,18,2,786.25,4,3,3,433,Others
16973.0,22,1,127.0,4,2,1,421,Others
16974.0,158,2,365.5,2,3,2,232,Others
16975.0,59,3,926.12,3,4,3,343,Others
16977.0,31,4,496.0,4,4,2,442,Loyal Customers
16978.0,302,2,424.55,1,3,2,132,Others
16979.0,19,3,1007.74,4,4,4,444,Loyal Customers
16980.0,64,1,394.37,3,2,2,322,Others
16983.0,5,5,1778.97,5,4,4,544,Loyal Customers
16984.0,40,7,6273.45,3,5,5,355,Big Spenders
16985.0,12,13,5459.04,5,5,5,555,Champions
16986.0,81,9,3015.55,2,5,5,255,Big Spenders
16987.0,12,4,910.85,5,4,3,543,Loyal Customers
16988.0,15,1,256.55,5,2,2,522,Others
16990.0,58,1,165.0,3,2,1,321,Others
16991.0,57,1,1041.21,3,2,4,324,Big Spenders
16992.0,23,8,3862.19,4,5,5,455,Loyal Customers
16993.0,99,2,1950.9499999999998,2,3,4,234,Big Spenders
16996.0,18,3,666.6500000000001,4,4,3,443,Loyal Customers
16998.0,80,1,107.0,2,2,1,221,At Risk
17000.0,32,2,406.3,4,3,2,432,Others
17001.0,12,8,2651.23,5,5,5,555,Champions
17002.0,79,4,1077.82,2,4,4,244,Big Spenders
17003.0,38,4,830.16,3,4,3,343,Others
17004.0,28,2,1012.22,4,3,4,434,Big Spenders
17005.0,106,2,742.36,2,3,3,233,Others
17006.0,28,4,854.54,4,4,3,443,Loyal Customers
17007.0,73,1,230.17000000000002,2,2,1,221,At Risk
17008.0,65,1,81.36,3,2,1,321,Others
17009.0,187,1,242.06,1,2,1,121,At Risk
17011.0,283,2,400.8,1,3,2,132,Others
17012.0,361,1,384.16,1,2,2,122,At Risk
17016.0,212,1,552.4,1,2,3,123,At Risk
17017.0,1,13,5416.349999999999,5,5,5,555,Champions
17018.0,23,4,1367.6,4,4,4,444,Loyal Customers
17019.0,4,8,2739.59,5,5,5,555,Champions
17020.0,178,2,935.62,1,3,3,133,Others
17021.0,78,6,1182.22,2,5,4,254,Big Spenders
17022.0,68,1,189.0,3,2,1,321,Others
17023.0,53,3,800.18,3,4,3,343,Others
17025.0,9,4,1152.87,5,4,4,544,Loyal Customers
17026.0,5,2,54.15,5,3,1,531,Others
17027.0,82,3,436.82,2,4,2,242,Others
17028.0,217,3,1593.83,1,4,4,144,Big Spenders
17029.0,18,5,1421.3,4,4,4,444,Loyal Customers
17031.0,14,4,2393.5,5,4,5,545,Loyal Customers
17032.0,183,8,3004.6,1,5,5,155,Big Spenders
17033.0,33,1,302.65000000000003,4,2,2,422,Others
17034.0,45,2,538.4,3,3,3,333,Others
17035.0,227,2,180.06,1,3,1,131,Others
17036.0,19,1,176.9,4,2,1,421,Others
17038.0,51,1,630.77,3,2,3,323,Others
17039.0,240,1,1954.99,1,2,4,124,Big Spenders
17040.0,186,1,13.52,1,2,1,121,At Risk
17041.0,33,3,604.71,4,4,3,443,Loyal Customers
17043.0,11,4,881.37,5,4,3,543,Loyal Customers
17044.0,10,11,11013.82,5,5,5,555,Champions
17045.0,12,2,488.24,5,3,2,532,Others
17046.0,80,4,1264.05,2,4,4,244,Big Spenders
17047.0,67,3,1188.33,3,4,4,344,Big Spenders
17048.0,73,4,1146.33,2,4,4,244,Big Spenders
17049.0,11,10,4287.5,5,5,5,555,Champions
17050.0,11,5,1462.95,5,4,4,544,Loyal Customers
17051.0,82,3,467.25,2,4,2,242,Others
17055.0,81,1,239.55,2,2,1,221,At Risk
17056.0,374,1,128.60000000000002,1,2,1,121,At Risk
17057.0,232,1,294.74,1,2,2,122,At Risk
17059.0,5,5,2507.4900000000002,5,4,5,545,Loyal Customers
17062.0,1,4,669.85,5,4,3,543,Loyal Customers
17063.0,43,6,2177.39,3,5,5,355,Big Spenders
17065.0,273,2,194.7,1,3,1,131,Others
17066.0,362,1,228.34,1,2,1,121,At Risk
17067.0,360,3,454.54,1,4,2,142,Others
17068.0,4,27,4608.94,5,5,5,555,Champions
17069.0,9,6,3084.58,5,5,5,555,Champions
17070.0,46,1,133.18,3,2,1,321,Others
17071.0,17,4,1372.17,4,4,4,444,Loyal Customers
17072.0,261,1,282.05,1,2,2,122,At Risk
17074.0,198,1,203.05,1,2,1,121,At Risk
17075.0,65,6,1407.61,3,5,4,354,Big Spenders
17076.0,28,3,401.66999999999996,4,4,2,442,Loyal Customers
17077.0,214,1,306.0,1,2,2,122,At Risk
17080.0,15,5,669.91,5,4,3,543,Loyal Customers
17081.0,31,4,674.23,4,4,3,443,Loyal Customers
17082.0,30,4,2728.18,4,4,5,445,Loyal Customers
17083.0,45,6,2644.01,3,5,5,355,Big Spenders
17084.0,32,1,2253.22,4,2,5,425,Big Spenders
17085.0,12,23,6324.76,5,5,5,555,Champions
17087.0,373,1,221.53,1,2,1,121,At Risk
17089.0,22,1,128.45,4,2,1,421,Others
17090.0,10,6,1105.53,5,5,4,554,Loyal Customers
17091.0,3,11,3983.34,5,5,5,555,Champions
17092.0,73,7,3817.18,2,5,5,255,Big Spenders
17093.0,228,1,235.88,1,2,1,121,At Risk
17094.0,59,1,100.2,3,2,1,321,Others
17095.0,66,4,1248.09,3,4,4,344,Big Spenders
17096.0,19,7,2737.05,4,5,5,455,Loyal Customers
17097.0,1,2,386.03,5,3,2,532,Others
17098.0,17,3,591.0699999999999,4,4,3,443,Loyal Customers
17099.0,169,1,582.17,2,2,3,223,At Risk
17101.0,30,3,885.3199999999999,4,4,3,443,Loyal Customers
17103.0,358,1,424.3,1,2,2,122,At Risk
17104.0,59,1,474.03,3,2,2,322,Others
17106.0,25,1,491.23,4,2,2,422,Others
17107.0,33,4,5259.99,4,4,5,445,Loyal Customers
17108.0,299,1,174.95,1,2,1,121,At Risk
17109.0,42,2,410.42,3,3,2,332,Others
17110.0,156,2,347.4,2,3,2,232,Others
17111.0,61,1,227.97,3,2,1,321,Others
17112.0,138,1,205.17,2,2,1,221,At Risk
17113.0,210,6,2322.59,1,5,5,155,Big Spenders
17115.0,184,4,1923.99,1,4,4,144,Big Spenders
17116.0,284,1,389.78,1,2,2,122,At Risk
17121.0,38,1,314.74,3,2,2,322,Others
17122.0,24,3,432.18,4,4,2,442,Loyal Customers
17123.0,75,2,631.87,2,3,3,233,Others
17126.0,17,4,1065.69,4,4,4,444,Loyal Customers
17127.0,64,5,1155.0300000000002,3,4,4,344,Big Spenders
17129.0,156,1,31.85,2,2,1,221,At Risk
17132.0,88,2,1272.8,2,3,4,234,Big Spenders
17133.0,110,5,9730.09,2,4,5,245,Big Spenders
17134.0,78,1,212.1,2,2,1,221,At Risk
17135.0,7,4,814.43,5,4,3,543,Loyal Customers
17136.0,298,1,231.68,1,2,1,121,At Risk
17137.0,52,6,1133.63,3,5,4,354,Big Spenders
17138.0,25,6,4036.77,4,5,5,455,Loyal Customers
17139.0,25,13,8915.99,4,5,5,455,Loyal Customers
17141.0,54,4,754.33,3,4,3,343,Others
17142.0,40,3,704.75,3,4,3,343,Others
17143.0,53,2,924.11,3,3,3,333,Others
17145.0,148,4,3120.91,2,4,5,245,Big Spenders
17146.0,71,10,5110.46,3,5,5,355,Big Spenders
17147.0,88,5,1485.36,2,4,4,244,Big Spenders
17149.0,87,1,143.10000000000002,2,2,1,221,At Risk
17150.0,12,6,1375.65,5,5,4,554,Loyal Customers
17151.0,371,1,231.90000000000003,1,2,1,121,At Risk
17152.0,61,1,327.0,3,2,2,322,Others
17155.0,163,5,640.76,2,4,3,243,Others
17156.0,127,1,591.87,2,2,3,223,At Risk
17157.0,116,17,4832.9,2,5,5,255,Big Spenders
17158.0,183,2,713.03,1,3,3,133,Others
17159.0,113,2,560.71,2,3,3,233,Others
17160.0,10,11,6691.13,5,5,5,555,Champions
17161.0,80,1,856.01,2,2,3,223,At Risk
17163.0,81,2,406.68,2,3,2,232,Others
17165.0,17,5,1635.64,4,4,4,444,Loyal Customers
17167.0,15,3,867.11,5,4,3,543,Loyal Customers
17168.0,134,1,400.2,2,2,2,222,At Risk
17169.0,214,1,320.95,1,2,2,122,At Risk
17170.0,10,2,178.68,5,3,1,531,Others
17171.0,297,1,159.68,1,2,1,121,At Risk
17172.0,66,2,638.81,3,3,3,333,Others
17176.0,162,2,596.1899999999999,2,3,3,233,Others
17177.0,141,1,119.5,2,2,1,221,At Risk
17178.0,367,1,436.71,1,2,2,122,At Risk
17179.0,18,3,795.47,4,4,3,443,Loyal Customers
17180.0,58,7,1460.95,3,5,4,354,Big Spenders
17181.0,9,2,225.45000000000002,5,3,1,531,Others
17182.0,58,2,321.3,3,3,2,332,Others
17184.0,205,2,198.41000000000003,1,3,1,131,Others
17185.0,227,3,229.46,1,4,1,141,Others
17187.0,162,1,263.76,2,2,2,222,At Risk
17188.0,82,6,2118.7000000000003,2,5,4,254,Big Spenders
17189.0,196,3,573.23,1,4,3,143,Others
17190.0,39,5,1298.3,3,4,4,344,Big Spenders
17191.0,4,11,2740.92,5,5,5,555,Champions
17192.0,172,1,77.83,2,2,1,221,At Risk
17193.0,22,2,610.74,4,3,3,433,Others
17194.0,166,1,549.88,2,2,3,223,At Risk
17195.0,291,1,562.98,1,2,3,123,At Risk
17196.0,63,1,352.9,3,2,2,322,Others
17198.0,1,2,521.66,5,3,3,533,Others
17199.0,218,1,145.12,1,2,1,121,At Risk
17200.0,23,4,356.71,4,4,2,442,Loyal Customers
17201.0,159,3,899.41,2,4,3,243,Others
17202.0,56,1,160.65,3,2,1,321,Others
17203.0,24,4,2012.03,4,4,4,444,Loyal Customers
17204.0,10,5,3940.13,5,4,5,545,Loyal Customers
17205.0,52,2,615.27,3,3,3,333,Others
17207.0,288,1,303.21999999999997,1,2,2,122,At Risk
17208.0,31,1,115.35,4,2,1,421,Others
17209.0,285,3,611.6,1,4,3,143,Others
17210.0,28,1,253.37,4,2,2,422,Others
17211.0,5,6,1729.43,5,5,4,554,Loyal Customers
17212.0,94,2,567.5600000000001,2,3,3,233,Others
17213.0,2,7,2401.07,5,5,5,555,Champions
17215.0,100,1,186.15,2,2,1,221,At Risk
17216.0,190,1,65.05,1,2,1,121,At Risk
17217.0,255,1,104.5,1,2,1,121,At Risk
17218.0,4,9,2231.96,5,5,5,555,Champions
17219.0,52,1,144.9,3,2,1,321,Others
17220.0,53,7,1283.5,3,5,4,354,Big Spenders
17221.0,227,3,643.39,1,4,3,143,Others
17222.0,113,5,1250.86,2,4,4,244,Big Spenders
17223.0,4,2,446.74,5,3,2,532,Others
17224.0,137,1,100.86,2,2,1,221,At Risk
17225.0,217,1,131.15,1,2,1,121,At Risk
17226.0,80,2,506.63,2,3,2,232,Others
17227.0,4,7,1082.71,5,5,4,554,Loyal Customers
17228.0,3,7,1271.1499999999999,5,5,4,554,Loyal Customers
17230.0,199,10,6286.54,1,5,5,155,Big Spenders
17231.0,25,15,4022.72,4,5,5,455,Loyal Customers
17233.0,84,2,369.98,2,3,2,232,Others
17235.0,8,7,1354.82,5,5,4,554,Loyal Customers
17236.0,46,6,1013.13,3,5,4,354,Big Spenders
17237.0,11,2,687.39,5,3,3,533,Others
17238.0,7,17,4038.45,5,5,5,555,Champions
17239.0,23,3,806.95,4,4,3,443,Loyal Customers
17240.0,232,1,130.6,1,2,1,121,At Risk
17241.0,21,12,2744.14,4,5,5,455,Loyal Customers
17242.0,92,3,1754.24,2,4,4,244,Big Spenders
17243.0,5,44,12213.01,5,5,5,555,Champions
17244.0,19,4,871.14,4,4,3,443,Loyal Customers
17245.0,325,1,200.18,1,2,1,121,At Risk
17246.0,182,2,38.92,1,3,1,131,Others
17248.0,117,1,227.51,2,2,1,221,At Risk
17249.0,64,1,68.03,3,2,1,321,Others
17251.0,18,2,529.15,4,3,3,433,Others
17254.0,37,1,198.29,3,2,1,321,Others
17255.0,26,2,500.72,4,3,2,432,Others
17256.0,117,3,258.93,2,4,2,242,Others
17257.0,72,2,192.73,2,3,1,231,Others
17258.0,32,2,417.3,4,3,2,432,Others
17259.0,4,5,1285.97,5,4,4,544,Loyal Customers
17260.0,47,1,120.95,3,2,1,321,Others
17261.0,145,1,230.44,2,2,1,221,At Risk
17262.0,2,7,1504.26,5,5,4,554,Loyal Customers
17264.0,60,1,279.59,3,2,2,322,Others
17266.0,135,2,207.09,2,3,1,231,Others
17268.0,81,7,970.25,2,5,3,253,Others
17269.0,21,1,537.46,4,2,3,423,Others
17270.0,105,2,604.4,2,3,3,233,Others
17271.0,372,1,210.39,1,2,1,121,At Risk
17273.0,60,1,141.12,3,2,1,321,Others
17274.0,31,1,465.4,4,2,2,422,Others
17275.0,19,1,114.52,4,2,1,421,Others
17276.0,38,1,508.39,3,2,3,323,Others
17278.0,201,1,25.2,1,2,1,121,At Risk
17280.0,74,1,118.85999999999999,2,2,1,221,At Risk
17281.0,10,6,797.8499999999999,5,5,3,553,Loyal Customers
17282.0,92,2,636.25,2,3,3,233,Others
17283.0,14,1,188.46,5,2,1,521,Others
17284.0,25,2,1140.58,4,3,4,434,Big Spenders
17285.0,264,2,428.34,1,3,2,132,Others
17286.0,36,2,241.56,4,3,1,431,Others
17287.0,3,16,3047.85,5,5,5,555,Champions
17288.0,26,4,1080.25,4,4,4,444,Loyal Customers
17289.0,12,6,1134.98,5,5,4,554,Loyal Customers
17290.0,17,6,976.2,4,5,3,453,Loyal Customers
17292.0,108,2,271.75,2,3,2,232,Others
17293.0,30,8,1899.1200000000001,4,5,4,454,Loyal Customers
17294.0,305,2,467.78999999999996,1,3,2,132,Others
17296.0,366,1,338.13,1,2,2,122,At Risk
17298.0,10,3,459.14,5,4,2,542,Loyal Customers
17299.0,75,2,346.97,2,3,2,232,Others
17300.0,26,2,393.64,4,3,2,432,Others
17301.0,260,1,132.8,1,2,1,121,At Risk
17304.0,170,1,111.5,2,2,1,221,At Risk
17305.0,284,1,2135.46,1,2,4,124,Big Spenders
17306.0,29,2,1151.04,4,3,4,434,Big Spenders
17307.0,31,11,3999.8900000000003,4,5,5,455,Loyal Customers
17308.0,29,2,4511.76,4,3,5,435,Big Spenders
17309.0,17,2,247.84,4,3,1,431,Others
17310.0,23,2,1025.1,4,3,4,434,Big Spenders
17311.0,28,4,2181.71,4,4,5,445,Loyal Customers
17314.0,29,9,2376.51,4,5,5,455,Loyal Customers
17315.0,11,5,3358.34,5,4,5,545,Loyal Customers
17316.0,56,1,124.45,3,2,1,321,Others
17318.0,361,1,164.28,1,2,1,121,At Risk
17319.0,305,1,29.1,1,2,1,121,At Risk
17320.0,4,4,1695.15,5,4,4,544,Loyal Customers
17321.0,30,4,1040.32,4,4,4,444,Loyal Customers
17322.0,12,5,922.59,5,4,3,543,Loyal Customers
17323.0,43,5,644.52,3,4,3,343,Others
17324.0,2,9,1311.64,5,5,4,554,Loyal Customers
17325.0,46,2,512.77,3,3,3,333,Others
17326.0,44,2,321.95,3,3,2,332,Others
17327.0,45,2,152.35,3,3,1,331,Others
17328.0,309,1,104.7,1,2,1,121,At Risk
17329.0,367,3,481.32,1,4,2,142,Others
17330.0,180,2,59.900000000000006,1,3,1,131,Others
17332.0,164,5,838.27,2,4,3,243,Others
17334.0,42,1,328.13,3,2,2,322,Others
17335.0,19,2,508.0,4,3,3,433,Others
17336.0,108,1,81.12,2,2,1,221,At Risk
17338.0,11,9,5498.64,5,5,5,555,Champions
17339.0,1,2,119.0,5,3,1,531,Others
17340.0,2,8,10051.53,5,5,5,555,Champions
17341.0,2,3,1108.47,5,4,4,544,Loyal Customers
17342.0,15,4,1227.54,5,4,4,544,Loyal Customers
17343.0,12,5,1066.3,5,4,4,544,Loyal Customers
17344.0,364,1,307.54,1,2,2,122,At Risk
17345.0,11,6,1066.94,5,5,4,554,Loyal Customers
17346.0,9,12,2646.44,5,5,5,555,Champions
17348.0,73,4,1316.8899999999999,2,4,4,244,Big Spenders
17349.0,16,4,741.5,4,4,3,443,Loyal Customers
17350.0,30,3,619.971,4,4,3,443,Loyal Customers
17351.0,63,9,1401.08,3,5,4,354,Big Spenders
17352.0,332,1,36.25,1,2,1,121,At Risk
17353.0,127,2,1502.0,2,3,4,234,Big Spenders
17354.0,64,3,1750.3999999999999,3,4,4,344,Big Spenders
17355.0,22,1,285.11,4,2,2,422,Others
17356.0,190,4,768.25,1,4,3,143,Others
17358.0,12,3,500.2,5,4,2,542,Loyal Customers
17359.0,284,1,156.6,1,2,1,121,At Risk
17360.0,21,3,645.59,4,4,3,443,Loyal Customers
17361.0,312,2,392.44,1,3,2,132,Others
17362.0,36,5,711.8100000000001,4,4,3,443,Loyal Customers
17363.0,31,3,940.86,4,4,3,443,Loyal Customers
17364.0,12,17,7589.24,5,5,5,555,Champions
17365.0,22,7,3423.42,4,5,5,455,Loyal Customers
17366.0,68,2,1096.24,3,3,4,334,Big Spenders
17368.0,11,6,913.47,5,5,3,553,Loyal Customers
17369.0,91,1,979.1999999999999,2,2,3,223,At Risk
17371.0,259,3,238.66,1,4,1,141,Others
17372.0,17,20,3034.88,4,5,5,455,Loyal Customers
17373.0,54,3,520.58,3,4,3,343,Others
17374.0,31,1,231.34,4,2,1,421,Others
17375.0,67,1,260.45,3,2,2,322,Others
17376.0,40,2,250.44,3,3,1,331,Others
17377.0,1,60,14218.49,5,5,5,555,Champions
17378.0,10,1,10.95,5,2,1,521,Others
17380.0,70,3,645.0,3,4,3,343,Others
17381.0,4,12,19726.76,5,5,5,555,Champions
17382.0,71,7,836.88,3,5,3,353,Others
17383.0,89,1,110.69999999999999,2,2,1,221,At Risk
17384.0,103,1,171.15,2,2,1,221,At Risk
17386.0,21,1,126.35000000000001,4,2,1,421,Others
17388.0,56,7,1432.01,3,5,4,354,Big Spenders
17389.0,10,27,25391.0,5,5,5,555,Champions
17390.0,56,1,149.3,3,2,1,321,Others
17392.0,86,1,168.65,2,2,1,221,At Risk
17393.0,46,2,381.15,3,3,2,332,Others
17395.0,144,1,97.5,2,2,1,221,At Risk
17396.0,7,7,1476.3,5,5,4,554,Loyal Customers
17397.0,52,1,536.77,3,2,3,323,Others
17400.0,217,3,2547.09,1,4,5,145,Big Spenders
17401.0,177,1,114.85,1,2,1,121,At Risk
17402.0,5,12,2462.33,5,5,5,555,Champions
17403.0,86,1,118.95,2,2,1,221,At Risk
17404.0,45,8,15874.3,3,5,5,355,Big Spenders
17406.0,2,11,2704.63,5,5,5,555,Champions
17407.0,47,1,552.9,3,2,3,323,Others
17408.0,136,2,283.44000000000005,2,3,2,232,Others
17409.0,57,8,7021.66,3,5,5,355,Big Spenders
17411.0,22,2,646.44,4,3,3,433,Others
17412.0,8,10,3159.46,5,5,5,555,Champions
17413.0,40,2,560.14,3,3,3,333,Others
17414.0,59,4,1471.52,3,4,4,344,Big Spenders
17416.0,29,15,10405.03,4,5,5,455,Loyal Customers
17417.0,184,1,164.18,1,2,1,121,At Risk
17418.0,23,1,206.60000000000002,4,2,1,421,Others
17419.0,3,8,2273.95,5,5,5,555,Champions
17420.0,9,4,485.6,5,4,2,542,Loyal Customers
17421.0,22,3,1059.41,4,4,4,444,Loyal Customers
17422.0,17,5,1615.39,4,4,4,444,Loyal Customers
17423.0,29,1,420.54,4,2,2,422,Others
17426.0,88,7,3040.51,2,5,5,255,Big Spenders
17428.0,4,18,14562.91,5,5,5,555,Champions
17429.0,32,2,832.54,4,3,3,433,Others
17430.0,1,3,469.40999999999997,5,4,2,542,Loyal Customers
17432.0,21,7,1385.6299999999999,4,5,4,454,Loyal Customers
17433.0,21,1,266.8,4,2,2,422,Others
17435.0,47,1,331.35,3,2,2,322,Others
17436.0,44,3,317.76,3,4,2,342,Others
17437.0,165,1,373.17,2,2,2,222,At Risk
17438.0,80,4,1034.32,2,4,4,244,Big Spenders
17439.0,291,1,325.74,1,2,2,122,At Risk
17440.0,185,1,137.16,1,2,1,121,At Risk
17441.0,368,1,293.35,1,2,2,122,At Risk
17442.0,17,9,2371.74,4,5,5,455,Loyal Customers
17448.0,133,46,14556.97,2,5,5,255,Big Spenders
17449.0,23,6,2430.29,4,5,5,455,Loyal Customers
17450.0,3,7,52422.3,5,5,5,555,Champions
17454.0,98,6,1030.41,2,5,4,254,Big Spenders
17456.0,1,2,975.5600000000001,5,3,3,533,Others
17457.0,15,9,4247.11,5,5,5,555,Champions
17458.0,17,1,213.08,4,2,1,421,Others
17460.0,8,12,1605.8400000000001,5,5,4,554,Loyal Customers
17463.0,196,2,661.5,1,3,3,133,Others
17464.0,158,2,710.98,2,3,3,233,Others
17465.0,61,7,2542.79,3,5,5,355,Big Spenders
17467.0,31,1,102.6,4,2,1,421,Others
17468.0,11,1,57.8,5,2,1,521,Others
17469.0,36,12,3180.28,4,5,5,455,Loyal Customers
17470.0,3,7,1679.8,5,5,4,554,Loyal Customers
17471.0,110,1,321.65000000000003,2,2,2,222,At Risk
17472.0,264,1,224.81,1,2,1,121,At Risk
17473.0,44,2,607.0,3,3,3,333,Others
17474.0,235,1,1047.0,1,2,4,124,Big Spenders
17476.0,31,2,489.86,4,3,2,432,Others
17477.0,248,2,1144.3,1,3,4,134,Big Spenders
17478.0,44,2,1272.8,3,3,4,334,Big Spenders
17479.0,268,1,389.26000000000005,1,2,2,122,At Risk
17480.0,80,1,390.21,2,2,2,222,At Risk
17482.0,123,2,778.19,2,3,3,233,Others
17483.0,50,1,177.69,3,2,1,321,Others
17484.0,212,2,209.57,1,3,1,131,Others
17487.0,364,1,160.55,1,2,1,121,At Risk
17488.0,277,1,336.5,1,2,2,122,At Risk
17490.0,24,2,658.18,4,3,3,433,Others
17491.0,3,8,2422.2000000000003,5,5,5,555,Champions
17492.0,114,2,747.85,2,3,3,233,Others
17493.0,21,1,100.91000000000001,4,2,1,421,Others
17494.0,137,1,54.699999999999996,2,2,1,221,At Risk
17495.0,26,1,309.16,4,2,2,422,Others
17496.0,199,3,1141.84,1,4,4,144,Big Spenders
17497.0,26,2,287.25,4,3,2,432,Others
17499.0,197,1,718.51,1,2,3,123,At Risk
17504.0,16,9,6568.09,4,5,5,455,Loyal Customers
17505.0,186,3,1289.64,1,4,4,144,Big Spenders
17508.0,17,7,4191.92,4,5,5,455,Loyal Customers
17510.0,56,1,206.07999999999998,3,2,1,321,Others
17511.0,3,31,84541.17,5,5,5,555,Champions
17512.0,88,8,2542.83,2,5,5,255,Big Spenders
17513.0,44,2,645.6,3,3,3,333,Others
17514.0,305,1,334.18,1,2,2,122,At Risk
17515.0,30,5,978.4399999999999,4,4,3,443,Loyal Customers
